title,link,author,wordNum,read,discription
她那么那么美,https://www.biquker.com/xiaoshuo/6100.html,兰织,216000字,6,《她那么那么美》是由作者兰织编写的一部言情小说，目前已完结，主角是许罂、顾星沉，小说的故事主要讲述了八中的同学评价顾星沉：个子高、皮肤白，高冷矜持、一身书卷气，学霸中的学霸，三好学生中的三好学生！而妖艳放荡的校花许罂，对顾星沉的评价只有四个字：斯文败类。同桌问她为什么。许罂捂着脖子上的红印子：“你问他去，他昨晚干嘛了！”同桌问了跑回来说：“他说昨晚做了一通宵的题。”许罂：……直到一晚，有人撞见顾星沉把漂亮迷人的女校霸许罂摁在墙上亲。同学们：！！这道题，可真辣呀。爱上许罂那天起，顾星沉才明白了“欲生欲死”发
一代妖妃乱宫闱,https://www.biquker.com/xiaoshuo/6099.html,凰女,906000字,1,《一代妖妃乱宫闱》是由作者凰女编写的一部言情小说，目前已完结，主角是冷月，小说的故事主要讲述了“巍巍圣龙朝，天降妖妃来。一旦入深宫，素手翻云雨。”冷月是一名刑警，执行任务时发现一个惊天大秘密而被暗害结果她的灵魂穿了。穿了也就罢了，却被卷进宫廷斗争，皇后啊皇后，你争宠我不管，你不该害死我最喜欢的兰妃，我一直把她当成亲妹妹！所以你的凤冠，我要了。看我这个刑警如何素手翻云雨，成为这一代妖妃！
玄学大师是吃货,https://www.biquker.com/xiaoshuo/6097.html,宅喵,362000字,1,《玄学大师是吃货》是由作者宅喵编写的一部玄幻小说，目前已完结，主角是杨三，小说的故事主要讲述了传说中的大妖杨三睡了一千年起来，发现世界变了样。她的湖被人工填了，她的山被推了，她的小弟们死的死，散的散。为了养活自己，夺回地盘，她决定当天师！别人降妖除魔靠本事，她全靠吃！#我有特殊的除妖法子#顾客A：这只厉鬼真的很厉害，我请了好几个大师过来全都被反噬重伤。你什么东西都不带，连法事都不做，真的可以吗？杨三一口将红色厉鬼吞下，嚼了嚼：唔唔，麻辣味，好吃……嗯？你刚刚说什么？顾客B：嘤嘤嘤，这群黄鼠狼精把我的山庄弄
皇后闹改嫁,https://www.biquker.com/xiaoshuo/6096.html,凰女,1836000字,1,《皇后闹改嫁》是由作者凰女编写的一部言情小说，目前已完结，主角是福芸熙、宫逸轩，小说的故事主要讲述了她意外身亡，看了一场逼媳代嫁的好戏，本想救人，却占了人家的身子，重活一回的代价是替这个身子的主人报仇。二嫁入宫她面对的是薄情皇帝、凶残宠妃—你们竟敢欺负我，我是穿来的我怕谁啊？让你们一个个都跪在我脚下，踩死你们……
神医狂妃很嚣张,https://www.biquker.com/xiaoshuo/6095.html,浣溪纱,1750000字,1,《神医狂妃很嚣张》是由作者浣溪纱编写的一部言情小说，目前正在连载当中，主角是岳芷凝，小说的故事主要讲述了虐渣复仇爽歪歪，医病解毒信手来，夫妻携手谁争锋，家国在手尽开怀！现代特工穿越成丹田破损又毁容的废材，修炼升级，驯兽炼丹，风生水起，谁与争锋！一不小心，一颗芳心系在高冷王爷身上，拿不下他，誓不为人！头一回见，岳芷凝顶着一张丑脸对某王撒娇，“王爷，你要替人家做主！”第二回见，岳芷凝仍是顶着一张丑脸，把某王压在身下，羞涩道，“我的身材是不是很好？你有没有血脉贲张，想流鼻血？”一回又一回，某王总是落在下风，叔可
网游之无龄界,https://www.biquker.com/xiaoshuo/6092.html,凰女,1164000字,1,《网游之无龄界》是由作者凰女编写的一部玄幻小说，目前已完结，主角是龙飞，小说的故事主要讲述了龙飞是一个无业青年，机缘巧合，进入一个来自未来的游戏。龙飞举起剑，仰天大吼：“好，我不但要改写历史，更要活出一个精彩的人生。告诉你，不是游戏在玩我，而是我在玩游戏！”
邪王嗜宠:神医狂妃,https://www.biquker.com/xiaoshuo/6091.html,逐月星下受,666000字,1,《邪王嗜宠:神医狂妃》是由作者逐月星下受编写的一部穿越小说，目前已完结，主角是夏阡墨、南宫非炎，小说的故事主要讲述了她是闻风丧胆的国际杀手，一朝穿越代替了痴傻同名同姓的人儿，虐渣男，整庶姐，欠她的，十倍奉还！初遇，他寒毒发作，被她顺手敲诈。“为什么求婚要单膝下跪？”夏阡墨勾了勾唇:“双膝跪地那是上坟。”洞房夜，掏了掏口袋，她摸出一枚铜钱扔到床上，摸着下巴笑的猥琐:“给，把你买了，今夜伺候好本小姐。”南宫非炎一席银白色的轻衣勾人心弦，抿了抿唇:“找不开。”“……”衣衫半解，他绯红的双眸一片涟漪:“不如以身还
暖宠无限之娇妻入怀来,https://www.biquker.com/xiaoshuo/6090.html,西青先生,526000字,1,《暖宠无限之娇妻入怀来》是由作者西青先生编写的一部言情小说，目前已完结，主角是叶凉夕、傅景湛，小说的故事主要讲述了那一年，叶凉夕十五岁。生父不详，母亲去世，她住进帝京四大豪门之首的傅家。那一年，傅景湛二十五岁。傅氏集团唯一继承人，人说他矜贵清隽，少年老成，疏淡内敛，生活苛律几近变态，是帝京呼风唤雨，无人敢触其锋芒的天之骄子。家里莫名其妙多了只小白兔，傅景湛对此并无意见养只小兔子而已。叶小菇凉表示男神好冷淡怎么办？后来，人们发现，高冷禁欲的傅大boss一点也不高冷不禁欲不冷淡！后来，傅景湛才知道，小白兔也不
宠妻无度：首席少帝请矜持,https://www.biquker.com/xiaoshuo/6089.html,红马甲,452000字,1,《宠妻无度：首席少帝请矜持》是由作者红马甲编写的一部言情小说，目前已完结，主角是夏允薇、权枭九，小说的故事主要讲述了5年前，她像个傻瓜一样将他视为心中神邸，对他痴爱成瘾。一朝怀着身孕被绑架，她在电话里问：我怀孕了。换来的只是他的残忍冷漠——不救。那夜狂风骤雨，他在酒店为初恋庆生，她却在绑匪的虐打中流产，绝望的跳入冰海之中。5年后，她强势归来，娇俏如花，却是以比斯国企业的皇太子未婚妻的身份。未婚夫宠她爱她，他却霸道闯进婚礼，“这个女人我订下了！”“这个女人你要不得，因为她的身份是……”
竹马成双对,https://www.biquker.com/xiaoshuo/6088.html,北慕萧,22000字,3,《竹马成双对》是由作者北慕萧编写的一部言情小说，目前已完结，主角是安然、莫辰。
山那边的领主,https://www.biquker.com/xiaoshuo/6086.html,eskimol,1016000字,1,《山那边的领主》是由作者eskimol编写的一部历史小说，目前已完结，小说的故事主要讲述了盔甲明亮的士兵，麦苗青青的原野，爬满石墙的荨麻，农舍边的蔷薇。这就是中世纪。当号角吹响了田野上的黎明；当勇士拿起了举起了破碎的战旗；当农夫流着泪看着土地被焚烧。乱世开始了。这是苦难的时代，这是英雄的时代。目睹了战争的可怕，第一代领主选择了在山谷中休养生息，创造一个世外桃源，他自称山那边的领主；被家人厌倦，第二代领主因为机缘巧合离开的家乡，当大时代到来的时候，他将何去何从？记录着这一切的“我”，又将怎么样续写父辈的传奇
愿为你流尽眼泪,https://www.biquker.com/xiaoshuo/6085.html,明珠环,928000字,12,《愿为你流尽眼泪》是由作者明珠环编写的一部言情小说，目前已完结，主角是聂长欢、江少勋，小说的故事主要讲述了曾经，蓉城最有钱有势有地位的那个男人站在她面前：“来，打动我，从今以后在蓉城你就是呼风唤雨那一个！”然而，一夜之间，她却从人人艳羡的江太太，沦为了整个蓉城最大的笑话……
我见贵妃多妩媚,https://www.biquker.com/xiaoshuo/6084.html,鹊上心头,340000字,1,《我见贵妃多妩媚》是由作者鹊上心头编写的一部言情小说，目前已完结，主角是苏轻窈、楚少渊，小说的故事主要讲述了前世，苏轻窈不受宠，光靠身体硬朗熬死了两任帝王，做了皇贵太妃。结果眼一闭一睁，她又回到刚进宫的那一年。苏轻窈：？？？当惯了皇贵太妃，现在的生活她不适应了！她想要提前上岗！一开始——陛下（皱眉）：走开，休想引起朕的注意。到后来——陛下：真香。我见贵妃多妩媚，料贵妃见我应如是。
圣元大神医,https://www.biquker.com/xiaoshuo/6082.html,大污师,1168000字,2,《圣元大神医》是由作者大污师编写的一部都市小说，目前已完结，主角是罗杰、叶雨彤，小说的故事主要讲述了他因为和贵妃娘娘们关系好，让皇帝老儿误会了，最后不得善终…他觉得太冤枉。“如果上天再给我一次重来的机会，我一定会对皇帝老儿说：老子不稀罕你的三千佳丽！”于是，上天真的给了他一次重来的机会……
穿书之我家竹马是反派,https://www.biquker.com/xiaoshuo/6081.html,最爱梅子酒,790000字,2,《穿书之我家竹马是反派》是由作者最爱梅子酒编写的一部奇幻言情小说，目前已完结，主角是乔茜，小说的故事主要讲述了软妹纸被选中穿越成霉运缠身的某最终力改变命运，在异世艰难求生的血泪史（划掉）。小剧场之一：倒霉说你是我的幸运女神？小青梅：呵呵哒。小剧场之二：溺脸）：给我做包子吧。小青梅：.....？小青梅（羞涩）：酱不好啦，大白天的(*/ω＼*)里不好？小青梅：银家害羞(*/ω＼*)…（突然想吃包子但唯一会做的媳妇害羞不肯做怎么破？在线等，急！）食用指南：标傻白甜，目标傻白甜！重要的事情说三次！期会有成长，但无
嗜宠而娇：王爷，请上榻,https://www.biquker.com/xiaoshuo/6080.html,紫云英,1912000字,2,《嗜宠而娇：王爷，请上榻》是由作者紫云英编写的一部言情小说，目前已完结，主角是唐精儿、赵凛，小说的故事主要讲述了他是威震四方的昭王爷，是战功赫赫的飞龙将军。为了给自己的恋人治病，他不惜强娶身为神医之后的她，对她百般折磨。“她若是病死，我定要拿你陪葬。”懵懂无知的她，却爱上了残酷无情的他，甚至不惧生死，为他挡下凶猛袭来的冷剑。“这一剑，若是我在你十五岁的时候为你挨的，你是否会像对她那般待我？”他无话。她父亲惨死于他恋人之手，她决意一场大火与仇人同归于尽，可是醒来时却发现自己身处阴冷的地牢之中。“你伤她一毫，
美女养成系统,https://www.biquker.com/xiaoshuo/6078.html,六指琴魔,776000字,17,《美女养成系统》是由作者六指琴魔编写的一部科幻小说，目前已完结，主角是李铭，小说的故事主要讲述了屌丝男偶得美女养成系统，穿越各个位面，嚣张无限。平行世界中，他屌丝逆袭，推倒女神，扭转乾坤。【神雕侠侣】中，他敲晕尹志平，夺舍杨过，左拥右抱。【笑傲江湖】中，他坑死令狐冲，独占小师妹，征服仪琳任盈盈，其乐无穷。【白蛇传】中，他连蛇都上。【西游记】中，白骨精都不放过，还顺带坑猴子一把。可女神头顶的白色、绿色、黄色、红色符号是怎么回事？什么，好感度不够，强上甚至会产生厌恶值？骚年，这里有一本征服女神秘笈……
技能制造大师,https://www.biquker.com/xiaoshuo/6077.html,凿砚,922000字,1,《技能制造大师》是由作者凿砚编写的一部玄幻小说，目前已完结，主角是姜河，小说的故事主要讲述了想要什么技能，就能制造什么技能！视力不够好，就制造一个“鹰眼”技能！跑得不够快，就制造一个“疾跑”技能！
